amfi_code,date,nav
120842,2024-09-16,65.1948
120842,2024-09-17,65.6368
120842,2024-09-18,65.7932
120842,2024-09-19,66.6002
120842,2024-09-20,67.4094
120842,2024-09-23,66.5998
120842,2024-09-24,66.8634
120842,2024-09-25,65.5853
120842,2024-09-26,65.7341
120842,2024-09-27,66.256
120842,2024-09-30,65.2663
120842,2024-01-10,67.2792
120842,2024-04-10,62.7084
120842,2024-05-10,63.9748
120842,2024-06-10,64.7333
120842,2024-07-10,64.8358
120842,2024-09-10,64.8972
120842,2024-10-10,62.8802
120842,2024-12-10,65.7934
120842,2024-10-14,62.5327
120842,2024-10-15,62.1574
120842,2024-10-16,61.087
120842,2024-10-17,60.8608
120842,2024-10-18,61.5842
120842,2024-10-21,62.5632
120842,2024-10-22,64.4602
120842,2024-10-23,65.8231
120842,2024-10-24,64.9306
120842,2024-10-25,64.6575
120842,2024-10-28,64.6835
120842,2024-10-29,64.6609
120842,2024-10-30,64.7584
120842,2024-10-31,66.6967
120842,2024-01-11,67.1621
120842,2024-03-11,62.6827
120842,2024-04-11,63.096
120842,2024-06-11,63.9268
120842,2024-07-11,65.9025
120842,2024-09-11,64.0939
120842,2024-10-11,62.5911
120842,2024-11-11,67.9387
120842,2024-12-11,64.0352
120842,2024-11-13,68.9571
120842,2024-11-14,68.2699
120842,2024-11-15,67.9114
120842,2024-11-18,68.3943
120842,2024-11-19,66.766
120842,2024-11-20,67.9535
120842,2024-11-21,68.2468
120842,2024-11-22,68.418
120842,2024-11-25,67.141
120842,2024-11-26,66.1596
120842,2024-11-27,65.8892
120842,2024-11-28,66.5739
120842,2024-11-29,64.9835
120842,2024-01-12,67.3858
120842,2024-02-12,66.1212
120842,2024-03-12,62.5855
120842,2024-04-12,63.3232
120842,2024-06-12,63.8535
120842,2024-07-12,65.7758
120842,2024-08-12,61.9231
120842,2024-09-12,64.7597
120842,2024-11-12,68.1407
120842,2024-12-12,63.7339
120842,2024-12-13,63.8943
120842,2024-12-16,63.674
120842,2024-12-17,62.3389
120842,2024-12-18,62.9495
120842,2024-12-19,62.0577
120842,2024-12-20,62.0495
120842,2024-12-23,62.2052
120842,2024-12-24,62.2619
120842,2024-12-25,63.1818
120842,2024-12-26,63.1842
120842,2024-12-27,63.5511
120842,2024-12-30,63.5514
120842,2024-12-31,64.0626
120842,2025-01-01,65.184
120842,2025-04-01,73.1257
120842,2025-05-01,73.5012
120842,2025-07-01,70.2168
120842,2025-08-01,71.1129
120842,2025-09-01,72.2956
120842,2025-10-01,74.8581
120842,2025-12-01,74.9655
120842,2025-01-13,70.2051
120842,2025-01-14,70.7322
120842,2025-01-15,71.0139
120842,2025-01-16,71.4318
120842,2025-01-17,71.6987
120842,2025-01-20,72.0003
120842,2025-01-21,71.9121
120842,2025-01-22,71.7441
120842,2025-01-23,73.3237
120842,2025-01-24,73.7937
120842,2025-01-27,73.3386
120842,2025-01-28,73.1448
120842,2025-01-29,74.1254
120842,2025-01-30,73.5247
120842,2025-01-31,72.2807
120842,2025-01-02,65.3354
120842,2025-04-02,74.0276
120842,2025-05-02,72.3599
120842,2025-06-02,67.4294
120842,2025-07-02,69.3787
120842,2025-09-02,70.8514
120842,2025-10-02,74.3001
120842,2025-12-02,75.7136
120842,2025-02-13,67.4974
120842,2025-02-14,66.1529
120842,2025-02-17,65.9055
120842,2025-02-18,67.5999
120842,2025-02-19,68.1851
120842,2025-02-20,68.06
120842,2025-02-21,68.6774
120842,2025-02-24,68.2961
120842,2025-02-25,67.6904
120842,2025-02-26,69.1318
120842,2025-02-27,68.2391
120842,2025-02-28,67.9963
120842,2025-01-03,65.9942
120842,2025-02-03,71.1204
120842,2025-03-03,68.2919
120842,2025-04-03,74.6326
120842,2025-06-03,66.9896
120842,2025-07-03,69.2275
120842,2025-09-03,69.8916
120842,2025-10-03,75.2941
120842,2025-11-03,81.9046
120842,2025-12-03,75.5972
120842,2025-03-13,69.8718
120842,2025-03-14,71.0569
120842,2025-03-17,72.1119
120842,2025-03-18,73.7064
120842,2025-03-19,73.9099
120842,2025-03-20,73.265
120842,2025-03-21,75.1596
120842,2025-03-24,74.9097
120842,2025-03-25,74.2339
120842,2025-03-26,74.1154
120842,2025-03-27,73.2991
120842,2025-03-28,73.8119
120842,2025-03-31,73.3282
120842,2025-02-04,69.7108
120842,2025-03-04,67.5765
120842,2025-04-04,74.6969
120842,2025-06-04,67.5494
120842,2025-07-04,68.4316
120842,2025-08-04,71.4844
120842,2025-09-04,71.9809
120842,2025-11-04,81.1809
120842,2025-12-04,75.2324
120842,2025-04-14,75.1023
120842,2025-04-15,75.5315
120842,2025-04-16,74.8294
120842,2025-04-17,74.3406
120842,2025-04-18,73.7398
120842,2025-04-21,73.2922
120842,2025-04-22,74.4803
120842,2025-04-23,75.181
120842,2025-04-24,74.2683
120842,2025-04-25,74.7086
120842,2025-04-28,74.4103
120842,2025-04-29,73.8549
120842,2025-04-30,72.6021
120842,2025-02-05,68.6818
120842,2025-03-05,68.1507
120842,2025-05-05,72.3637
120842,2025-06-05,67.311
120842,2025-08-05,71.2784
120842,2025-09-05,72.5471
120842,2025-11-05,81.9896
120842,2025-12-05,74.9751
120842,2025-05-13,72.2778
120842,2025-05-14,72.3378
120842,2025-05-15,72.3491
120842,2025-05-16,71.9502
120842,2025-05-19,70.6544
120842,2025-05-20,69.7618
120842,2025-05-21,70.4118
120842,2025-05-22,70.2019
120842,2025-05-23,69.6932
120842,2025-05-26,68.5767
120842,2025-05-27,67.225
120842,2025-05-28,66.7065
120842,2025-05-29,67.4648
120842,2025-05-30,67.0617
120842,2025-01-06,67.1991
120842,2025-02-06,67.7636
120842,2025-03-06,67.9469
120842,2025-05-06,71.597
120842,2025-06-06,66.3706
120842,2025-08-06,73.1281
120842,2025-10-06,77.1469
120842,2025-11-06,81.8897
120842,2025-06-13,69.6139
120842,2025-06-16,69.9147
120842,2025-06-17,70.2277
120842,2025-06-18,70.2416
120842,2025-06-19,70.6609
120842,2025-06-20,70.8851
120842,2025-06-23,70.6652
120842,2025-06-24,69.7084
120842,2025-06-25,69.3724
120842,2025-06-26,70.0867
120842,2025-06-27,70.1076
120842,2025-06-30,70.4075
120842,2025-01-07,68.3457
120842,2025-02-07,68.943
120842,2025-03-07,68.5352
120842,2025-04-07,74.9003
120842,2025-05-07,72.3137
120842,2025-07-07,67.5933
120842,2025-08-07,72.3922
120842,2025-10-07,77.3572
120842,2025-11-07,81.0309
120842,2025-07-14,69.8624
120842,2025-07-15,69.5994
120842,2025-07-16,70.0038
120842,2025-07-17,69.8536
120842,2025-07-18,69.3236
120842,2025-07-21,69.7657
120842,2025-07-22,69.5423
120842,2025-07-23,69.6521
120842,2025-07-24,70.5564
120842,2025-07-25,71.3782
120842,2025-07-28,70.9577
120842,2025-07-29,71.4198
120842,2025-07-30,70.5097
120842,2025-07-31,70.9387
120842,2025-01-08,68.0772
120842,2025-04-08,74.9618
120842,2025-05-08,72.0735
120842,2025-07-08,68.622
120842,2025-08-08,73.2884
120842,2025-09-08,73.4275
120842,2025-10-08,76.9226
120842,2025-12-08,72.9904
120842,2025-08-13,73.4794
120842,2025-08-14,73.5774
120842,2025-08-15,73.1919
120842,2025-08-18,73.3651
120842,2025-08-19,73.6496
120842,2025-08-20,75.2952
120842,2025-08-21,74.5635
120842,2025-08-22,74.119
120842,2025-08-25,74.4222
120842,2025-08-26,74.2445
120842,2025-08-27,74.2057
120842,2025-08-28,75.2132
120842,2025-08-29,72.7658
120842,2025-01-09,68.9735
120842,2025-04-09,74.6263
120842,2025-05-09,72.0062
120842,2025-06-09,66.2019
120842,2025-07-09,68.3239
120842,2025-09-09,73.4063
120842,2025-10-09,76.2659
120842,2025-12-09,73.2875
120842,2025-09-15,72.9125
120842,2025-09-16,72.4992
120842,2025-09-17,72.9881
120842,2025-09-18,73.3145
120842,2025-09-19,73.4383
120842,2025-09-22,72.2987
120842,2025-09-23,72.4339
120842,2025-09-24,73.3209
120842,2025-09-25,72.9043
120842,2025-09-26,74.1107
120842,2025-09-29,73.3902
120842,2025-09-30,73.4454
120842,2025-01-10,69.2258
120842,2025-02-10,68.9514
120842,2025-03-10,69.0642
120842,2025-04-10,74.6744
120842,2025-06-10,67.7168
120842,2025-07-10,67.7659
120842,2025-09-10,74.1259
120842,2025-10-10,77.5184
120842,2025-11-10,81.1475
120842,2025-12-10,72.2833
120842,2025-10-13,78.7651
120842,2025-10-14,80.1974
120842,2025-10-15,80.22
120842,2025-10-16,81.2775
120842,2025-10-17,81.2848
120842,2025-10-20,80.4845
120842,2025-10-21,81.6298
120842,2025-10-22,83.298
120842,2025-10-23,82.3422
120842,2025-10-24,81.379
120842,2025-10-27,81.4729
120842,2025-10-28,82.4662
120842,2025-10-29,81.4096
120842,2025-10-30,81.6862
120842,2025-10-31,81.1657
120842,2025-02-11,68.6986
120842,2025-03-11,68.9101
120842,2025-04-11,75.1651
120842,2025-06-11,69.2299
120842,2025-07-11,69.1376
120842,2025-08-11,72.4378
120842,2025-09-11,72.6241
120842,2025-11-11,79.3404
120842,2025-12-11,72.8793
120842,2025-11-13,79.237
120842,2025-11-14,77.6267
120842,2025-11-17,75.3251
120842,2025-11-18,73.2947
120842,2025-11-19,74.5184
120842,2025-11-20,74.5003
120842,2025-11-21,74.0769
120842,2025-11-24,74.9702
120842,2025-11-25,74.6585
120842,2025-11-26,74.9494
120842,2025-11-27,75.0231
120842,2025-11-28,74.6517
120842,2025-02-12,67.5675
120842,2025-03-12,70.383
120842,2025-05-12,71.9679
120842,2025-06-12,69.6812
120842,2025-08-12,72.9256
120842,2025-09-12,73.5818
120842,2025-11-12,78.8644
120842,2025-12-12,72.8496
120842,2025-12-15,72.9905
120842,2025-12-16,73.6546
120842,2025-12-17,72.8915
120842,2025-12-18,73.2637
120842,2025-12-19,73.5484
120842,2025-12-22,73.4354
120842,2025-12-23,72.6731
120842,2025-12-24,73.2421
120842,2025-12-25,73.9112
120842,2025-12-26,74.0618
120842,2025-12-29,73.1684
120842,2025-12-30,72.757
120842,2025-12-31,72.7535
120842,2026-01-01,73.4051
120842,2026-04-01,72.996
120842,2026-05-01,79.4554
120842,2026-01-13,69.1003
120842,2026-01-14,69.0494
120842,2026-01-15,68.6499
120842,2026-01-16,69.1049
120842,2026-01-19,68.4226
120842,2026-01-20,68.5425
120842,2026-01-21,67.9283
120842,2026-01-22,67.4879
120842,2026-01-23,67.7742
120842,2026-01-26,68.0107
120842,2026-01-27,67.7178
120842,2026-01-28,67.5453
120842,2026-01-29,66.4251
120842,2026-01-30,67.5954
120842,2026-01-02,72.0755
120842,2026-02-02,68.1999
120842,2026-03-02,68.5478
120842,2026-04-02,73.7852
120842,2026-02-13,68.2509
120842,2026-02-16,68.3929
120842,2026-02-17,69.5313
120842,2026-02-18,69.3673
120842,2026-02-19,68.9446
120842,2026-02-20,67.4674
120842,2026-02-23,68.4344
120842,2026-02-24,68.4648
120842,2026-02-25,67.9155
120842,2026-02-26,68.1926
120842,2026-02-27,68.3637
120842,2026-02-03,68.7801
120842,2026-03-03,68.416
120842,2026-04-03,75.353
120842,2026-03-13,73.0257
120842,2026-03-16,72.2643
120842,2026-03-17,71.4822
120842,2026-03-18,71.8931
120842,2026-03-19,71.1645
120842,2026-03-20,71.1595
120842,2026-03-23,72.1143
120842,2026-03-24,72.426
120842,2026-03-25,71.8511
120842,2026-03-26,73.1233
120842,2026-03-27,73.654
120842,2026-03-30,74.6071
120842,2026-03-31,72.6585
120842,2026-02-04,67.525
120842,2026-03-04,69.8046
120842,2026-05-04,79.196
120842,2026-04-13,76.0814
120842,2026-04-14,75.8354
120842,2026-04-15,75.4427
120842,2026-04-16,76.0995
120842,2026-04-17,75.5924
120842,2026-04-20,75.447
120842,2026-04-21,76.2356
120842,2026-04-22,77.9055
120842,2026-04-23,78.4617
120842,2026-04-24,78.6402
120842,2026-04-27,78.2084
120842,2026-04-28,77.3202
120842,2026-04-29,78.4068
120842,2026-04-30,78.3157
120842,2026-01-05,71.6391
120842,2026-02-05,67.0907
120842,2026-03-05,69.74
120842,2026-05-05,78.636
120842,2026-05-13,80.1515
120842,2026-05-14,81.0178
120842,2026-05-15,79.8596
120842,2026-05-18,78.9604
120842,2026-05-19,78.7291
120842,2026-05-20,77.9702
120842,2026-05-21,79.6518
120842,2026-05-22,79.5148
120842,2026-05-25,80.4204
120842,2026-05-26,80.9709
120842,2026-05-27,81.282
120842,2026-05-28,81.3761
120842,2026-05-29,82.6457
120842,2026-01-06,71.3428
120842,2026-02-06,66.8677
120842,2026-03-06,71.1528
120842,2026-04-06,74.0943
120842,2026-05-06,79.0864
120842,2026-01-07,71.3199
120842,2026-04-07,75.2224
120842,2026-05-07,79.0673
120842,2026-01-08,70.265
120842,2026-04-08,76.7693
120842,2026-05-08,77.9872
120842,2026-01-09,70.1296
120842,2026-02-09,65.384
120842,2026-03-09,71.6832
120842,2026-04-09,74.9885
120842,2026-02-10,66.1288
120842,2026-03-10,72.0337
120842,2026-04-10,75.4702
120842,2026-02-11,67.335
120842,2026-03-11,71.9847
120842,2026-05-11,79.756
120842,2026-01-12,69.9166
120842,2026-02-12,69.064
120842,2026-03-12,72.8779
120842,2026-05-12,79.2131
120843,2022-02-01,47.7363
120843,2022-03-01,50.5677
120843,2022-04-01,46.1478
120843,2022-06-01,47.5865
120843,2022-07-01,48.2822
120843,2022-08-01,48.948
120843,2022-09-01,49.8533
120843,2022-11-01,57.3382
120843,2022-12-01,56.7254
120843,2022-01-13,49.6108
120843,2022-01-14,48.9512
120843,2022-01-17,48.4953
120843,2022-01-18,48.7685
120843,2022-01-19,48.8121
120843,2022-01-20,48.5024
120843,2022-01-21,49.1834
120843,2022-01-24,48.6113
120843,2022-01-25,48.4633
120843,2022-01-26,48.2456
120843,2022-01-27,48.5745
120843,2022-01-28,48.6271
120843,2022-01-31,48.603
120843,2022-02-02,48.183
120843,2022-03-02,49.9709
120843,2022-05-02,45.9187
120843,2022-06-02,48.1188
120843,2022-08-02,49.4134
120843,2022-09-02,49.5619
120843,2022-11-02,57.1507
120843,2022-12-02,57.0221
120843,2022-02-14,47.6365
120843,2022-02-15,47.9737
120843,2022-02-16,47.845
120843,2022-02-17,48.4788
120843,2022-02-18,48.7267
120843,2022-02-21,48.8701
120843,2022-02-22,49.0105
120843,2022-02-23,49.2702
120843,2022-02-24,49.5515
120843,2022-02-25,50.6906
120843,2022-02-28,50.6212
120843,2022-01-03,49.9131
120843,2022-02-03,48.106
120843,2022-03-03,49.9746
120843,2022-05-03,46.1693
120843,2022-06-03,47.68
120843,2022-08-03,48.661
120843,2022-10-03,52.9691
120843,2022-11-03,57.1055
120843,2022-03-14,50.2934
120843,2022-03-15,50.0732
120843,2022-03-16,49.5783
120843,2022-03-17,49.8533
120843,2022-03-18,49.8416
120843,2022-03-21,49.0896
120843,2022-03-22,48.1021
120843,2022-03-23,47.855
120843,2022-03-24,47.1231
120843,2022-03-25,46.2713
120843,2022-03-28,46.8287
120843,2022-03-29,46.8105
120843,2022-03-30,46.7132
120843,2022-03-31,46.6523
120843,2022-01-04,50.8195
120843,2022-02-04,48.1908
120843,2022-03-04,50.9521
120843,2022-04-04,46.367
120843,2022-05-04,46.1846
120843,2022-07-04,48.234
120843,2022-08-04,48.0397
120843,2022-10-04,53.0657
120843,2022-11-04,56.5129
120843,2022-04-13,44.8104
120843,2022-04-14,44.862
120843,2022-04-15,44.8532
120843,2022-04-18,44.9844
120843,2022-04-19,45.4411
120843,2022-04-20,45.7407
120843,2022-04-21,46.2104
120843,2022-04-22,45.8446
120843,2022-04-25,45.6373
120843,2022-04-26,45.9663
120843,2022-04-27,46.306
120843,2022-04-28,46.0177
120843,2022-04-29,46.3298
120843,2022-01-05,50.1942
120843,2022-04-05,46.3335
120843,2022-05-05,45.5717
120843,2022-07-05,48.3621
120843,2022-08-05,47.7625
120843,2022-09-05,49.8048
120843,2022-10-05,53.258
120843,2022-12-05,56.5269
120843,2022-05-13,47.4047
120843,2022-05-16,46.2367
120843,2022-05-17,46.2641
120843,2022-05-18,46.5871
120843,2022-05-19,47.0102
120843,2022-05-20,46.6608
120843,2022-05-23,47.1801
120843,2022-05-24,46.9549
120843,2022-05-25,46.9052
120843,2022-05-26,46.7286
120843,2022-05-27,46.224
120843,2022-05-30,46.9891
120843,2022-05-31,47.0398
120843,2022-01-06,50.6213
120843,2022-04-06,46.0085
120843,2022-05-06,45.3998
120843,2022-06-06,48.2968
120843,2022-07-06,48.6527
120843,2022-09-06,50.475
120843,2022-10-06,53.3977
120843,2022-12-06,55.8419
120843,2022-06-13,48.683
120843,2022-06-14,49.1131
120843,2022-06-15,49.1072
120843,2022-06-16,49.7668
120843,2022-06-17,49.0087
120843,2022-06-20,48.6689
120843,2022-06-21,48.5742
120843,2022-06-22,49.7107
120843,2022-06-23,49.2065
120843,2022-06-24,48.3958
120843,2022-06-27,47.7248
120843,2022-06-28,48.1914
120843,2022-06-29,47.9321
120843,2022-06-30,47.8838
120843,2022-01-07,49.9391
120843,2022-02-07,47.857
120843,2022-03-07,51.4908
120843,2022-04-07,45.7548
120843,2022-06-07,48.5714
120843,2022-07-07,48.4708
120843,2022-09-07,49.8005
120843,2022-10-07,53.4228
120843,2022-11-07,55.5898
120843,2022-12-07,55.7432
120843,2022-07-13,48.6605
120843,2022-07-14,47.2295
120843,2022-07-15,47.5824
120843,2022-07-18,48.058
120843,2022-07-19,48.1837
120843,2022-07-20,48.3429
120843,2022-07-21,48.0974
120843,2022-07-22,48.3693
120843,2022-07-25,48.816
120843,2022-07-26,48.8729
120843,2022-07-27,50.1455
120843,2022-07-28,49.3907
120843,2022-07-29,49.5014
120843,2022-02-08,47.4503
120843,2022-03-08,51.2399
120843,2022-04-08,45.2192
120843,2022-06-08,48.0931
120843,2022-07-08,48.4184
120843,2022-08-08,47.9192
120843,2022-09-08,49.3191
120843,2022-11-08,55.6052
120843,2022-12-08,56.8934
120843,2022-08-15,48.0056
120843,2022-08-16,48.3674
120843,2022-08-17,48.2381
120843,2022-08-18,49.2979
120843,2022-08-19,49.5723
120843,2022-08-22,49.1197
120843,2022-08-23,49.2762
120843,2022-08-24,49.5724
120843,2022-08-25,49.2593
120843,2022-08-26,48.7685
120843,2022-08-29,48.8401
120843,2022-08-30,48.6921
120843,2022-08-31,49.4529
120843,2022-02-09,48.2015
120843,2022-03-09,51.2859
120843,2022-05-09,46.437
120843,2022-06-09,48.3399
120843,2022-08-09,47.6608
120843,2022-09-09,49.3429
120843,2022-11-09,55.1048
120843,2022-12-09,56.4592
120843,2022-09-13,49.3934
120843,2022-09-14,49.2682
120843,2022-09-15,49.1358
120843,2022-09-16,49.3559
120843,2022-09-19,49.9529
120843,2022-09-20,49.741
120843,2022-09-21,51.0089
120843,2022-09-22,52.058
120843,2022-09-23,52.7915
120843,2022-09-26,53.1554
120843,2022-09-27,54.2745
120843,2022-09-28,54.1482
120843,2022-09-29,53.7277
120843,2022-09-30,53.4754
120843,2022-01-10,49.8101
120843,2022-02-10,47.3758
120843,2022-03-10,50.6503
120843,2022-05-10,46.5598
120843,2022-06-10,47.8726
120843,2022-08-10,47.4086
120843,2022-10-10,53.5264
120843,2022-11-10,55.6557
120843,2022-10-13,55.4238
120843,2022-10-14,55.5636
120843,2022-10-17,54.6987
120843,2022-10-18,53.7397
120843,2022-10-19,54.9125
120843,2022-10-20,54.6514
120843,2022-10-21,54.3451
120843,2022-10-24,54.5123
120843,2022-10-25,54.8481
120843,2022-10-26,55.2565
120843,2022-10-27,56.2871
120843,2022-10-28,57.179
120843,2022-10-31,56.7473
120843,2022-01-11,49.8867
120843,2022-02-11,46.903
120843,2022-03-11,50.1878
120843,2022-04-11,45.0612
120843,2022-05-11,47.6803
120843,2022-07-11,48.5655
120843,2022-08-11,47.3504
120843,2022-10-11,54.5039
120843,2022-11-11,55.5313
120843,2022-11-14,55.7374
120843,2022-11-15,56.5446
120843,2022-11-16,55.7376
120843,2022-11-17,55.365
120843,2022-11-18,55.499
120843,2022-11-21,55.7073
120843,2022-11-22,56.3639
120843,2022-11-23,56.8925
120843,2022-11-24,56.982
120843,2022-11-25,57.1906
120843,2022-11-28,57.4159
120843,2022-11-29,56.6053
120843,2022-11-30,56.5498
120843,2022-01-12,49.6721
120843,2022-04-12,44.9793
120843,2022-05-12,47.0194
120843,2022-07-12,49.0215
120843,2022-08-12,47.2631
120843,2022-09-12,49.39
120843,2022-10-12,54.8782
120843,2022-12-12,57.1652
120843,2022-12-13,58.1202
120843,2022-12-14,58.1815
120843,2022-12-15,57.8186
120843,2022-12-16,58.1528
120843,2022-12-19,58.3019
120843,2022-12-20,57.8336
120843,2022-12-21,57.4851
120843,2022-12-22,57.7829
120843,2022-12-23,58.3638
120843,2022-12-26,58.2089
120843,2022-12-27,58.203
120843,2022-12-28,58.6314
120843,2022-12-29,58.5644
120843,2022-12-30,58.4228
120843,2023-02-01,64.5977
120843,2023-03-01,69.703
120843,2023-05-01,72.3289
120843,2023-06-01,73.9882
120843,2023-08-01,79.8497
120843,2023-09-01,79.5198
120843,2023-11-01,82.7197
120843,2023-12-01,85.4462
120843,2023-01-13,60.3739
120843,2023-01-16,59.4723
120843,2023-01-17,59.537
120843,2023-01-18,59.3179
120843,2023-01-19,60.4956
120843,2023-01-20,60.3875
120843,2023-01-23,61.6233
120843,2023-01-24,61.3647
120843,2023-01-25,62.5961
120843,2023-01-26,62.9539
120843,2023-01-27,63.35
120843,2023-01-30,63.0616
120843,2023-01-31,63.4671
120843,2023-01-02,58.0142
120843,2023-02-02,64.5419
120843,2023-03-02,70.5213
120843,2023-05-02,72.7603
120843,2023-06-02,75.1095
120843,2023-08-02,79.4081
120843,2023-10-02,81.6434
120843,2023-11-02,84.8501
120843,2023-02-13,67.2671
120843,2023-02-14,67.5954
120843,2023-02-15,68.3691
120843,2023-02-16,68.2396
120843,2023-02-17,69.2287
120843,2023-02-20,69.5258
120843,2023-02-21,67.9003
120843,2023-02-22,68.5484
120843,2023-02-23,67.7153
120843,2023-02-24,68.3449
120843,2023-02-27,69.0098
120843,2023-02-28,69.2809
120843,2023-01-03,57.5984
120843,2023-02-03,64.3597
120843,2023-03-03,70.2117
120843,2023-04-03,72.6314
120843,2023-05-03,75.2017
120843,2023-07-03,81.6044
120843,2023-08-03,80.5165
120843,2023-10-03,80.2224
120843,2023-11-03,84.4137
120843,2023-03-13,71.9396
120843,2023-03-14,71.2577
120843,2023-03-15,71.5586
120843,2023-03-16,71.6572
120843,2023-03-17,72.5321
120843,2023-03-20,72.3225
120843,2023-03-21,72.2678
120843,2023-03-22,72.4652
120843,2023-03-23,71.8812
120843,2023-03-24,71.4017
120843,2023-03-27,72.2525
120843,2023-03-28,71.8966
120843,2023-03-29,72.8019
120843,2023-03-30,73.2925
120843,2023-03-31,72.2012
120843,2023-01-04,59.2041
120843,2023-04-04,73.0584
120843,2023-05-04,75.4987
120843,2023-07-04,83.1173
120843,2023-08-04,80.5401
120843,2023-09-04,80.4689
120843,2023-10-04,80.9111
120843,2023-12-04,85.5033
120843,2023-04-13,73.4816
120843,2023-04-14,72.9769
120843,2023-04-17,72.3252
120843,2023-04-18,72.0949
120843,2023-04-19,71.6557
120843,2023-04-20,71.0421
120843,2023-04-21,71.6645
120843,2023-04-24,71.625
120843,2023-04-25,72.5779
120843,2023-04-26,71.9984
120843,2023-04-27,70.7977
120843,2023-04-28,70.9462
120843,2023-01-05,59.1223
120843,2023-04-05,73.4141
120843,2023-05-05,75.7232
120843,2023-06-05,75.806
120843,2023-07-05,82.6695
120843,2023-09-05,79.794
120843,2023-10-05,79.9694
120843,2023-12-05,86.2122
120843,2023-05-15,74.3493
120843,2023-05-16,74.2588
120843,2023-05-17,75.8846
120843,2023-05-18,75.6465
120843,2023-05-19,75.8208
120843,2023-05-22,75.5577
120843,2023-05-23,76.2021
120843,2023-05-24,76.3834
120843,2023-05-25,76.2135
120843,2023-05-26,74.7929
120843,2023-05-29,75.0212
120843,2023-05-30,74.832
120843,2023-05-31,74.8307
120843,2023-01-06,59.977
120843,2023-02-06,64.2381
120843,2023-03-06,70.8175
120843,2023-04-06,73.3529
120843,2023-06-06,76.9528
120843,2023-07-06,82.7546
120843,2023-09-06,81.0176
120843,2023-10-06,80.2426
120843,2023-11-06,83.9746
120843,2023-12-06,86.9544
120843,2023-06-13,78.368
120843,2023-06-14,78.2028
120843,2023-06-15,78.8089
120843,2023-06-16,79.4594
120843,2023-06-19,79.9666
120843,2023-06-20,79.6921
120843,2023-06-21,79.2532
120843,2023-06-22,81.3523
120843,2023-06-23,81.3685
120843,2023-06-26,81.2843
120843,2023-06-27,80.7498
120843,2023-06-28,80.9974
120843,2023-06-29,81.2076
120843,2023-06-30,81.2426
120843,2023-02-07,65.3345
120843,2023-03-07,71.6952
120843,2023-04-07,72.7044
120843,2023-06-07,77.8939
120843,2023-07-07,82.265
120843,2023-08-07,79.4209
120843,2023-09-07,81.4108
120843,2023-11-07,85.4522
120843,2023-12-07,87.4856
120843,2023-07-13,80.605
120843,2023-07-14,80.7325
120843,2023-07-17,81.1312
120843,2023-07-18,82.7162
120843,2023-07-19,83.158
120843,2023-07-20,82.8313
120843,2023-07-21,81.7525
120843,2023-07-24,80.8004
120843,2023-07-25,79.7996
120843,2023-07-26,81.373
120843,2023-07-27,81.6579
120843,2023-07-28,81.2279
120843,2023-07-31,80.4937
120843,2023-02-08,65.9395
120843,2023-03-08,73.0219
120843,2023-05-08,74.1401
120843,2023-06-08,78.407
120843,2023-08-08,81.3405
120843,2023-09-08,81.4828
120843,2023-11-08,84.4682
120843,2023-12-08,86.9938
120843,2023-08-14,81.5297
120843,2023-08-15,81.1928
120843,2023-08-16,80.2391
120843,2023-08-17,79.5084
120843,2023-08-18,78.8321
120843,2023-08-21,78.8847
120843,2023-08-22,79.0838
120843,2023-08-23,79.0124
120843,2023-08-24,79.0282
120843,2023-08-25,78.2423
120843,2023-08-28,78.5205
120843,2023-08-29,79.5878
120843,2023-08-30,79.5047
120843,2023-08-31,79.406
120843,2023-01-09,61.04
120843,2023-02-09,66.9485
120843,2023-03-09,72.2556
120843,2023-05-09,74.5049
120843,2023-06-09,77.5556
120843,2023-08-09,80.459
120843,2023-10-09,80.3349
120843,2023-11-09,85.4922
120843,2023-09-13,82.0849
120843,2023-09-14,82.4907
120843,2023-09-15,81.7653
120843,2023-09-18,82.1947
120843,2023-09-19,82.4788
120843,2023-09-20,82.3794
120843,2023-09-21,83.1484
120843,2023-09-22,82.7198
120843,2023-09-25,82.9949
120843,2023-09-26,82.9342
120843,2023-09-27,82.471
120843,2023-09-28,82.9394
120843,2023-09-29,82.8152
120843,2023-01-10,60.9635
120843,2023-02-10,67.2004
120843,2023-03-10,72.5969
120843,2023-04-10,73.7415
120843,2023-05-10,74.6761
120843,2023-07-10,82.5588
120843,2023-08-10,80.0289
120843,2023-10-10,80.0847
120843,2023-11-10,85.0382
120843,2023-10-13,82.6008
120843,2023-10-16,82.8876
120843,2023-10-17,82.7436
120843,2023-10-18,82.7769
120843,2023-10-19,84.0528
120843,2023-10-20,85.0303
120843,2023-10-23,86.7714
120843,2023-10-24,87.0172
120843,2023-10-25,86.3029
120843,2023-10-26,85.9717
120843,2023-10-27,84.9992
120843,2023-10-30,85.7099
120843,2023-10-31,85.2559
120843,2023-01-11,61.2267
120843,2023-04-11,73.7099
120843,2023-05-11,74.4143
120843,2023-07-11,82.136
120843,2023-08-11,81.1409
120843,2023-09-11,82.5344
120843,2023-10-11,81.7284
120843,2023-12-11,86.477
120843,2023-11-13,83.961
120843,2023-11-14,85.4678
120843,2023-11-15,86.3181
120843,2023-11-16,87.1741
120843,2023-11-17,87.5498
120843,2023-11-20,88.1325
120843,2023-11-21,87.0966
